0821_ctrl_tracking_B.csv
t,set_x,set_y,set_z,set_ry,uav_x,uav_y,uav_z,uav_ry,e_x,e_y,e_z,e_ry,
3499.02,1,1,1,-nan,0.617406,0.674857,1.18036,-0.00116265,0.382594,0.325143,-0.180359,-nan,
3499.04,1,1,1,-nan,0.617406,0.674857,1.18036,-0.00116265,0.382594,0.325143,-0.180359,-nan,
3499.06,1,1,1,-nan,0.617906,0.675241,1.18145,-0.00122983,0.382094,0.324759,-0.181451,-nan,
3499.08,1,1,1,-nan,0.618551,0.675591,1.18287,-0.00117568,0.381449,0.324409,-0.182873,-nan,
3499.1,1,1,1,-nan,0.618551,0.675591,1.18287,-0.00117568,0.381449,0.324409,-0.182873,-nan,
3499.12,1,1,1,-nan,0.619023,0.675742,1.18353,-0.00121344,0.380977,0.324258,-0.183531,-nan,
3499.14,1,1,1,-nan,0.619023,0.675742,1.18353,-0.00121344,0.380977,0.324258,-0.183531,-nan,
3499.16,1,1,1,-nan,0.619727,0.675594,1.18509,-0.00117008,0.380273,0.324406,-0.18509,-nan,
3499.18,1,1,1,-nan,0.62032,0.675462,1.18577,-0.00103722,0.37968,0.324538,-0.185766,-nan,
3499.2,1,1,1,-nan,0.62032,0.675462,1.18577,-0.00103722,0.37968,0.324538,-0.185766,-nan,
3499.22,1,1,1,-nan,0.621339,0.674996,1.18744,-0.000879498,0.378661,0.325004,-0.187443,-nan,
3499.24,1,1,1,-nan,0.621969,0.675147,1.18795,-0.000889779,0.378031,0.324853,-0.187947,-nan,
3499.26,1,1,1,-nan,0.621969,0.675147,1.18795,-0.000889779,0.378031,0.324853,-0.187947,-nan,
3499.28,1,1,1,-nan,0.621921,0.676672,1.18616,-0.000855672,0.378079,0.323328,-0.186159,-nan,
3499.3,1,1,1,-nan,0.621921,0.676672,1.18616,-0.000855672,0.378079,0.323328,-0.186159,-nan,
3499.32,1,1,1,-nan,0.62211,0.678213,1.18431,-0.000968095,0.37789,0.321787,-0.184311,-nan,
3499.34,1,1,1,-nan,0.62211,0.678213,1.18431,-0.000968095,0.37789,0.321787,-0.184311,-nan,
3499.36,1,1,1,-nan,0.622418,0.67904,1.18368,-0.000953202,0.377582,0.32096,-0.183679,-nan,
3499.38,1,1,1,-nan,0.622627,0.679808,1.18277,-0.000929369,0.377373,0.320192,-0.182768,-nan,
3499.4,1,1,1,-nan,0.622627,0.679808,1.18277,-0.000929369,0.377373,0.320192,-0.182768,-nan,
3499.42,1,1,1,-nan,0.623125,0.68044,1.18263,-0.000872008,0.376875,0.31956,-0.18263,-nan,
3499.44,1,1,1,-nan,0.623618,0.680611,1.18311,-0.000875019,0.376382,0.319389,-0.183113,-nan,
3499.46,1,1,1,-nan,0.623618,0.680611,1.18311,-0.000875019,0.376382,0.319389,-0.183113,-nan,
3499.48,1,1,1,-nan,0.624254,0.680687,1.18378,-0.000898619,0.375746,0.319313,-0.183778,-nan,
3499.5,1,1,1,-nan,0.624254,0.680687,1.18378,-0.000898619,0.375746,0.319313,-0.183778,-nan,
3499.52,1,1,1,-nan,0.624689,0.680633,1.18426,-0.000858262,0.375311,0.319367,-0.184259,-nan,
3499.54,1,1,1,-nan,0.62532,0.680261,1.18534,-0.000818382,0.37468,0.319739,-0.185337,-nan,
3499.56,1,1,1,-nan,0.62532,0.680261,1.18534,-0.000818382,0.37468,0.319739,-0.185337,-nan,
3499.58,1,1,1,-nan,0.625828,0.679923,1.18609,-0.000837581,0.374172,0.320077,-0.186085,-nan,
3499.6,1,1,1,-nan,0.625828,0.679923,1.18609,-0.000837581,0.374172,0.320077,-0.186085,-nan,
3499.62,1,1,1,-nan,0.626616,0.67922,1.18758,-0.000868177,0.373384,0.32078,-0.187575,-nan,
3499.64,1,1,1,-nan,0.626994,0.679397,1.18813,-0.000906951,0.373006,0.320603,-0.188126,-nan,
3499.66,1,1,1,-nan,0.626994,0.679397,1.18813,-0.000906951,0.373006,0.320603,-0.188126,-nan,
3499.68,1,1,1,-nan,0.626614,0.681338,1.18608,-0.000853794,0.373386,0.318662,-0.186079,-nan,
3499.7,1,1,1,-nan,0.626614,0.681338,1.18608,-0.000853794,0.373386,0.318662,-0.186079,-nan,
3499.72,1,1,1,-nan,0.626327,0.683317,1.18434,-0.000880148,0.373673,0.316683,-0.184345,-nan,
3499.74,1,1,1,-nan,0.626327,0.683317,1.18434,-0.000880148,0.373673,0.316683,-0.184345,-nan,
3499.76,1,1,1,-nan,0.62626,0.68443,1.18351,-0.000890102,0.37374,0.31557,-0.183507,-nan,
3499.78,1,1,1,-nan,0.626117,0.685457,1.18273,-0.00102584,0.373883,0.314543,-0.182732,-nan,
3499.8,1,1,1,-nan,0.626117,0.685457,1.18273,-0.00102584,0.373883,0.314543,-0.182732,-nan,
3499.82,1,1,1,-nan,0.626077,0.686385,1.18238,-0.000899687,0.373923,0.313615,-0.182382,-nan,
3499.84,1,1,1,-nan,0.626077,0.686385,1.18238,-0.000899687,0.373923,0.313615,-0.182382,-nan,
3499.86,1,1,1,-nan,0.626163,0.686759,1.18303,-0.000925904,0.373837,0.313241,-0.183033,-nan,
3499.88,1,1,1,-nan,0.6262,0.687103,1.18329,-0.000978433,0.3738,0.312897,-0.183291,-nan,
3499.9,1,1,1,-nan,0.6262,0.687103,1.18329,-0.000978433,0.3738,0.312897,-0.183291,-nan,
3499.92,1,1,1,-nan,0.626409,0.687118,1.18449,-0.00115647,0.373591,0.312882,-0.18449,-nan,
3499.94,1,1,1,-nan,0.626409,0.687118,1.18449,-0.00115647,0.373591,0.312882,-0.18449,-nan,
3499.96,1,1,1,-nan,0.626652,0.686822,1.18568,-0.00121388,0.373348,0.313178,-0.185684,-nan,
3499.98,1,1,1,-nan,0.626847,0.686547,1.18648,-0.00115688,0.373153,0.313453,-0.186482,-nan,
3500,1,1,1,-nan,0.626847,0.686547,1.18648,-0.00115688,0.373153,0.313453,-0.186482,-nan,
3500.02,1,1,1,-nan,0.627246,0.685838,1.18798,-0.00100027,0.372754,0.314162,-0.187978,-nan,
3500.04,1,1,1,-nan,0.627246,0.685838,1.18798,-0.00100027,0.372754,0.314162,-0.187978,-nan,
3500.06,1,1,1,-nan,0.627276,0.6859,1.18849,-0.000995013,0.372724,0.3141,-0.188489,-nan,
3500.08,1,1,1,-nan,0.626596,0.687562,1.18686,-0.000870203,0.373404,0.312438,-0.186859,-nan,
3500.1,1,1,1,-nan,0.626596,0.687562,1.18686,-0.000870203,0.373404,0.312438,-0.186859,-nan,
3500.12,1,1,1,-nan,0.625888,0.689202,1.18545,-0.000853933,0.374112,0.310798,-0.185451,-nan,
3500.14,1,1,1,-nan,0.625888,0.689202,1.18545,-0.000853933,0.374112,0.310798,-0.185451,-nan,
3500.16,1,1,1,-nan,0.625525,0.690066,1.18506,-0.000842673,0.374475,0.309934,-0.185057,-nan,
3500.18,1,1,1,-nan,0.625174,0.690895,1.1843,-0.000789672,0.374826,0.309105,-0.184302,-nan,
3500.2,1,1,1,-nan,0.625174,0.690895,1.1843,-0.000789672,0.374826,0.309105,-0.184302,-nan,
3500.22,1,1,1,-nan,0.624891,0.691541,1.18422,-0.000845232,0.375109,0.308459,-0.184225,-nan,
3500.24,1,1,1,-nan,0.624891,0.691541,1.18422,-0.000845232,0.375109,0.308459,-0.184225,-nan,
3500.26,1,1,1,-nan,0.624783,0.691707,1.18482,-0.000806625,0.375217,0.308293,-0.18482,-nan,
3500.28,1,1,1,-nan,0.624707,0.691879,1.18521,-0.00070275,0.375293,0.308121,-0.185212,-nan,
3500.3,1,1,1,-nan,0.624707,0.691879,1.18521,-0.00070275,0.375293,0.308121,-0.185212,-nan,
3500.32,1,1,1,-nan,0.624805,0.691718,1.186,-0.000683548,0.375195,0.308282,-0.186002,-nan,
3500.34,1,1,1,-nan,0.624805,0.691718,1.186,-0.000683548,0.375195,0.308282,-0.186002,-nan,
3500.36,1,1,1,-nan,0.625024,0.691294,1.18713,-0.000694631,0.374976,0.308706,-0.187134,-nan,
3500.38,1,1,1,-nan,0.625204,0.690901,1.1876,-0.000736744,0.374796,0.309099,-0.187595,-nan,
3500.4,1,1,1,-nan,0.625204,0.690901,1.1876,-0.000736744,0.374796,0.309099,-0.187595,-nan,
3500.42,1,1,1,-nan,0.625557,0.689972,1.18901,-0.000751192,0.374443,0.310028,-0.189012,-nan,
3500.44,1,1,1,-nan,0.625557,0.689972,1.18901,-0.000751192,0.374443,0.310028,-0.189012,-nan,
3500.46,1,1,1,-nan,0.625652,0.689747,1.18941,-0.000612179,0.374348,0.310253,-0.189414,-nan,
3500.48,1,1,1,-nan,0.625206,0.691054,1.18769,-0.000622477,0.374794,0.308946,-0.187695,-nan,
3500.5,1,1,1,-nan,0.625206,0.691054,1.18769,-0.000622477,0.374794,0.308946,-0.187695,-nan,
3500.52,1,1,1,-nan,0.624836,0.692211,1.18555,-0.000532255,0.375164,0.307789,-0.185546,-nan,
3500.54,1,1,1,-nan,0.624836,0.692211,1.18555,-0.000532255,0.375164,0.307789,-0.185546,-nan,
3500.56,1,1,1,-nan,0.624723,0.692676,1.18472,-0.000531961,0.375277,0.307324,-0.184718,-nan,
3500.58,1,1,1,-nan,0.624597,0.693126,1.18367,-0.000704692,0.375403,0.306874,-0.183669,-nan,
3500.6,1,1,1,-nan,0.624597,0.693126,1.18367,-0.000704692,0.375403,0.306874,-0.183669,-nan,
3500.62,1,1,1,-nan,0.624597,0.693237,1.18324,-0.000721202,0.375403,0.306763,-0.183244,-nan,
3500.64,1,1,1,-nan,0.624597,0.693237,1.18324,-0.000721202,0.375403,0.306763,-0.183244,-nan,
3500.66,1,1,1,-nan,0.624725,0.692948,1.18362,-0.000665739,0.375275,0.307052,-0.18362,-nan,
3500.68,1,1,1,-nan,0.624831,0.692692,1.18381,-0.000559781,0.375169,0.307308,-0.183806,-nan,
3500.7,1,1,1,-nan,0.624831,0.692692,1.18381,-0.000559781,0.375169,0.307308,-0.183806,-nan,
3500.72,1,1,1,-nan,0.625159,0.691942,1.18474,-0.000477189,0.374841,0.308058,-0.18474,-nan,
3500.74,1,1,1,-nan,0.625159,0.691942,1.18474,-0.000477189,0.374841,0.308058,-0.18474,-nan,
3500.76,1,1,1,-nan,0.625522,0.691064,1.1857,-0.000417424,0.374478,0.308936,-0.1857,-nan,
3500.78,1,1,1,-nan,0.625831,0.690285,1.18628,-0.00044204,0.374169,0.309715,-0.186277,-nan,
3500.8,1,1,1,-nan,0.625831,0.690285,1.18628,-0.00044204,0.374169,0.309715,-0.186277,-nan,
3500.82,1,1,1,-nan,0.626392,0.688904,1.18764,-0.000450883,0.373608,0.311096,-0.187638,-nan,
3500.84,1,1,1,-nan,0.626392,0.688904,1.18764,-0.000450883,0.373608,0.311096,-0.187638,-nan,
3500.86,1,1,1,-nan,0.626601,0.688374,1.18836,-0.000435772,0.373399,0.311626,-0.188362,-nan,
3500.88,1,1,1,-nan,0.626171,0.689348,1.18664,-0.000393087,0.373829,0.310652,-0.186642,-nan,
3500.9,1,1,1,-nan,0.626171,0.689348,1.18664,-0.000393087,0.373829,0.310652,-0.186642,-nan,
3500.92,1,1,1,-nan,0.625841,0.690097,1.18554,-0.000358354,0.374159,0.309903,-0.185536,-nan,
3500.94,1,1,1,-nan,0.625841,0.690097,1.18554,-0.000358354,0.374159,0.309903,-0.185536,-nan,
3500.96,1,1,1,-nan,0.625782,0.690269,1.18499,-0.000310161,0.374218,0.309731,-0.184985,-nan,
3500.98,1,1,1,-nan,0.625694,0.690494,1.18444,-0.000381663,0.374306,0.309506,-0.184441,-nan,
3501,1,1,1,-nan,0.625694,0.690494,1.18444,-0.000381663,0.374306,0.309506,-0.184441,-nan,
3501.02,1,1,1,-nan,0.62579,0.690364,1.18414,-0.000484433,0.37421,0.309636,-0.184136,-nan,
3501.04,1,1,1,-nan,0.62579,0.690364,1.18414,-0.000484433,0.37421,0.309636,-0.184136,-nan,
3501.06,1,1,1,-nan,0.626028,0.689953,1.18455,-0.000515523,0.373972,0.310047,-0.184554,-nan,
3501.08,1,1,1,-nan,0.626405,0.689285,1.18502,-0.000599101,0.373595,0.310715,-0.185018,-nan,
3501.1,1,1,1,-nan,0.626405,0.689285,1.18502,-0.000599101,0.373595,0.310715,-0.185018,-nan,
3501.12,1,1,1,-nan,0.626725,0.688743,1.18538,-0.000555186,0.373275,0.311257,-0.185377,-nan,
3501.14,1,1,1,-nan,0.626725,0.688743,1.18538,-0.000555186,0.373275,0.311257,-0.185377,-nan,
3501.16,1,1,1,-nan,0.627209,0.687835,1.18628,-0.000631946,0.372791,0.312165,-0.186276,-nan,
3501.18,1,1,1,-nan,0.627604,0.687041,1.1868,-0.000489597,0.372396,0.312959,-0.186803,-nan,
3501.2,1,1,1,-nan,0.627604,0.687041,1.1868,-0.000489597,0.372396,0.312959,-0.186803,-nan,
3501.22,1,1,1,-nan,0.628258,0.68568,1.18786,-0.000363792,0.371742,0.31432,-0.187856,-nan,
3501.24,1,1,1,-nan,0.628258,0.68568,1.18786,-0.000363792,0.371742,0.31432,-0.187856,-nan,
3501.26,1,1,1,-nan,0.628464,0.68519,1.18793,-0.000411521,0.371536,0.31481,-0.187928,-nan,
3501.28,1,1,1,-nan,0.627921,0.686276,1.18596,-0.000495516,0.372079,0.313724,-0.185956,-nan,
3501.3,1,1,1,-nan,0.627921,0.686276,1.18596,-0.000495516,0.372079,0.313724,-0.185956,-nan,
3501.32,1,1,1,-nan,0.627429,0.687221,1.1841,-0.000521299,0.372571,0.312779,-0.184098,-nan,
3501.34,1,1,1,-nan,0.627429,0.687221,1.1841,-0.000521299,0.372571,0.312779,-0.184098,-nan,
3501.36,1,1,1,-nan,0.627234,0.687575,1.18354,-0.00051583,0.372766,0.312425,-0.183545,-nan,
3501.38,1,1,1,-nan,0.627004,0.687976,1.18262,-0.000579567,0.372996,0.312024,-0.182615,-nan,
3501.4,1,1,1,-nan,0.627004,0.687976,1.18262,-0.000579567,0.372996,0.312024,-0.182615,-nan,
3501.42,1,1,1,-nan,0.626878,0.688086,1.1823,-0.000614486,0.373122,0.311914,-0.182298,-nan,
3501.44,1,1,1,-nan,0.626878,0.688086,1.1823,-0.000614486,0.373122,0.311914,-0.182298,-nan,
3501.46,1,1,1,-nan,0.626913,0.687867,1.18237,-0.000642599,0.373087,0.312133,-0.182367,-nan,
3501.48,1,1,1,-nan,0.62691,0.687692,1.1824,-0.000622315,0.37309,0.312308,-0.182397,-nan,
3501.5,1,1,1,-nan,0.62691,0.687692,1.1824,-0.000622315,0.37309,0.312308,-0.182397,-nan,
3501.52,1,1,1,-nan,0.627056,0.687066,1.18291,-0.000656642,0.372944,0.312934,-0.18291,-nan,
3501.54,1,1,1,-nan,0.627237,0.686345,1.18399,-0.000673032,0.372763,0.313655,-0.183992,-nan,
3501.56,1,1,1,-nan,0.627237,0.686345,1.18399,-0.000673032,0.372763,0.313655,-0.183992,-nan,
3501.58,1,1,1,-nan,0.62737,0.685721,1.18445,-0.000654478,0.37263,0.314279,-0.184447,-nan,
3501.61,1,1,1,-nan,0.62737,0.685721,1.18445,-0.000654478,0.37263,0.314279,-0.184447,-nan,
3501.62,1,1,1,-nan,0.627688,0.684542,1.18579,-0.00059641,0.372312,0.315458,-0.185787,-nan,
3501.64,1,1,1,-nan,0.627688,0.684542,1.18579,-0.00059641,0.372312,0.315458,-0.185787,-nan,
3501.66,1,1,1,-nan,0.627726,0.684093,1.18618,-0.000652232,0.372274,0.315907,-0.186176,-nan,
3501.68,1,1,1,-nan,0.627182,0.685059,1.18445,-0.00070851,0.372818,0.314941,-0.184452,-nan,
3501.7,1,1,1,-nan,0.627182,0.685059,1.18445,-0.00070851,0.372818,0.314941,-0.184452,-nan,
3501.72,1,1,1,-nan,0.626608,0.685848,1.18278,-0.000665053,0.373392,0.314152,-0.18278,-nan,
3501.74,1,1,1,-nan,0.626608,0.685848,1.18278,-0.000665053,0.373392,0.314152,-0.18278,-nan,
3501.76,1,1,1,-nan,0.626291,0.686109,1.18221,-0.000678245,0.373709,0.313891,-0.182215,-nan,
3501.78,1,1,1,-nan,0.626005,0.686394,1.18132,-0.000749424,0.373995,0.313606,-0.181319,-nan,
3501.8,1,1,1,-nan,0.626005,0.686394,1.18132,-0.000749424,0.373995,0.313606,-0.181319,-nan,
3501.82,1,1,1,-nan,0.625813,0.686348,1.18098,-0.000742856,0.374187,0.313652,-0.180979,-nan,
3501.84,1,1,1,-nan,0.625813,0.686348,1.18098,-0.000742856,0.374187,0.313652,-0.180979,-nan,
3501.86,1,1,1,-nan,0.625784,0.686039,1.18138,-0.000683357,0.374216,0.313961,-0.181377,-nan,
3501.88,1,1,1,-nan,0.625827,0.685569,1.18166,-0.000632469,0.374173,0.314431,-0.181662,-nan,
3501.9,1,1,1,-nan,0.625827,0.685569,1.18166,-0.000632469,0.374173,0.314431,-0.181662,-nan,
3501.92,1,1,1,-nan,0.625894,0.685187,1.18195,-0.000685684,0.374106,0.314813,-0.181955,-nan,
3501.94,1,1,1,-nan,0.625894,0.685187,1.18195,-0.000685684,0.374106,0.314813,-0.181955,-nan,
3501.96,1,1,1,-nan,0.626066,0.684532,1.1828,-0.000711068,0.373934,0.315468,-0.182797,-nan,
3501.98,1,1,1,-nan,0.626194,0.683984,1.18335,-0.000722115,0.373806,0.316016,-0.18335,-nan,
3502,1,1,1,-nan,0.626194,0.683984,1.18335,-0.000722115,0.373806,0.316016,-0.18335,-nan,
3502.02,1,1,1,-nan,0.626492,0.682974,1.18435,-0.000469506,0.373508,0.317026,-0.18435,-nan,
3502.04,1,1,1,-nan,0.626492,0.682974,1.18435,-0.000469506,0.373508,0.317026,-0.18435,-nan,
3502.06,1,1,1,-nan,0.62658,0.6827,1.18468,-0.000534224,0.37342,0.3173,-0.184682,-nan,
3502.08,1,1,1,-nan,0.626216,0.683746,1.18266,-0.000375435,0.373784,0.316254,-0.182658,-nan,
3502.1,1,1,1,-nan,0.626216,0.683746,1.18266,-0.000375435,0.373784,0.316254,-0.182658,-nan,
3502.12,1,1,1,-nan,0.625929,0.684669,1.18098,-0.000329435,0.374071,0.315331,-0.180975,-nan,
3502.14,1,1,1,-nan,0.625929,0.684669,1.18098,-0.000329435,0.374071,0.315331,-0.180975,-nan,
3502.16,1,1,1,-nan,0.625809,0.685062,1.18028,-0.000429072,0.374191,0.314938,-0.180285,-nan,
3502.18,1,1,1,-nan,0.62567,0.685481,1.17966,-0.000372252,0.37433,0.314519,-0.179663,-nan,
3502.2,1,1,1,-nan,0.62567,0.685481,1.17966,-0.000372252,0.37433,0.314519,-0.179663,-nan,
3502.22,1,1,1,-nan,0.625618,0.685696,1.1797,-0.000369005,0.374382,0.314304,-0.179696,-nan,
3502.24,1,1,1,-nan,0.625618,0.685696,1.1797,-0.000369005,0.374382,0.314304,-0.179696,-nan,
3502.26,1,1,1,-nan,0.62568,0.685629,1.18039,-0.000383492,0.37432,0.314371,-0.180394,-nan,
3502.28,1,1,1,-nan,0.62573,0.68559,1.18073,-0.000513067,0.37427,0.31441,-0.180732,-nan,
3502.3,1,1,1,-nan,0.62573,0.68559,1.18073,-0.000513067,0.37427,0.31441,-0.180732,-nan,
3502.32,1,1,1,-nan,0.625922,0.685255,1.18172,-0.000426348,0.374078,0.314745,-0.181718,-nan,
3502.34,1,1,1,-nan,0.625922,0.685255,1.18172,-0.000426348,0.374078,0.314745,-0.181718,-nan,
3502.36,1,1,1,-nan,0.626172,0.684822,1.18286,-0.000412657,0.373828,0.315178,-0.18286,-nan,
3502.38,1,1,1,-nan,0.626399,0.684458,1.18361,-0.000448708,0.373601,0.315542,-0.18361,-nan,
3502.4,1,1,1,-nan,0.626399,0.684458,1.18361,-0.000448708,0.373601,0.315542,-0.18361,-nan,
3502.42,1,1,1,-nan,0.626816,0.683708,1.18491,-0.000394526,0.373184,0.316292,-0.184907,-nan,
3502.44,1,1,1,-nan,0.626816,0.683708,1.18491,-0.000394526,0.373184,0.316292,-0.184907,-nan,
3502.46,1,1,1,-nan,0.62699,0.683364,1.18517,-0.000347838,0.37301,0.316636,-0.185167,-nan,
3502.48,1,1,1,-nan,0.626705,0.683793,1.18329,-0.000210439,0.373295,0.316207,-0.183294,-nan,
3502.5,1,1,1,-nan,0.626705,0.683793,1.18329,-0.000210439,0.373295,0.316207,-0.183294,-nan,
3502.52,1,1,1,-nan,0.62651,0.684047,1.18154,-0.000126797,0.37349,0.315953,-0.181538,-nan,
3502.54,1,1,1,-nan,0.62651,0.684047,1.18154,-0.000126797,0.37349,0.315953,-0.181538,-nan,
3502.56,1,1,1,-nan,0.626499,0.684024,1.181,-0.000175594,0.373501,0.315976,-0.181002,-nan,
3502.58,1,1,1,-nan,0.626473,0.684027,1.18004,-0.000338647,0.373527,0.315973,-0.180042,-nan,
3502.6,1,1,1,-nan,0.626473,0.684027,1.18004,-0.000338647,0.373527,0.315973,-0.180042,-nan,
3502.62,1,1,1,-nan,0.626553,0.683787,1.17991,-0.00034253,0.373447,0.316213,-0.179905,-nan,
3502.64,1,1,1,-nan,0.626553,0.683787,1.17991,-0.00034253,0.373447,0.316213,-0.179905,-nan,
3502.66,1,1,1,-nan,0.626702,0.683451,1.18004,-0.000340979,0.373298,0.316549,-0.180042,-nan,
3502.68,1,1,1,-nan,0.626945,0.682995,1.1804,-0.000364626,0.373055,0.317005,-0.180397,-nan,
3502.7,1,1,1,-nan,0.626945,0.682995,1.1804,-0.000364626,0.373055,0.317005,-0.180397,-nan,
3502.72,1,1,1,-nan,0.62714,0.682607,1.18051,-0.000462984,0.37286,0.317393,-0.180515,-nan,
3502.74,1,1,1,-nan,0.62714,0.682607,1.18051,-0.000462984,0.37286,0.317393,-0.180515,-nan,
3502.76,1,1,1,-nan,0.627459,0.682012,1.18135,-0.000494197,0.372541,0.317988,-0.181352,-nan,
3502.78,1,1,1,-nan,0.627736,0.681467,1.18166,-0.000435678,0.372264,0.318533,-0.181662,-nan,
3502.8,1,1,1,-nan,0.627736,0.681467,1.18166,-0.000435678,0.372264,0.318533,-0.181662,-nan,
3502.82,1,1,1,-nan,0.628153,0.680537,1.18279,-0.000487756,0.371847,0.319463,-0.182792,-nan,
3502.84,1,1,1,-nan,0.628153,0.680537,1.18279,-0.000487756,0.371847,0.319463,-0.182792,-nan,
3502.86,1,1,1,-nan,0.628258,0.679993,1.18295,-0.000452814,0.371742,0.320007,-0.182954,-nan,
3502.88,1,1,1,-nan,0.627866,0.680067,1.18119,-0.000429998,0.372134,0.319933,-0.181193,-nan,
3502.9,1,1,1,-nan,0.627866,0.680067,1.18119,-0.000429998,0.372134,0.319933,-0.181193,-nan,
3502.92,1,1,1,-nan,0.627468,0.679918,1.17968,-0.000279544,0.372532,0.320082,-0.179675,-nan,
3502.94,1,1,1,-nan,0.627468,0.679918,1.17968,-0.000279544,0.372532,0.320082,-0.179675,-nan,
3502.96,1,1,1,-nan,0.62728,0.679621,1.17916,-0.000352892,0.37272,0.320379,-0.17916,-nan,
3502.98,1,1,1,-nan,0.627082,0.67937,1.17856,-0.00034514,0.372918,0.32063,-0.178561,-nan,
3503,1,1,1,-nan,0.627082,0.67937,1.17856,-0.00034514,0.372918,0.32063,-0.178561,-nan,
3503.02,1,1,1,-nan,0.626949,0.678869,1.17861,-0.000203725,0.373051,0.321131,-0.178607,-nan,
