0821_rse_led_circle_C.csv
x,y,z,r,p,y,ori,vx,vy,vz,st_x,st_y,st_z,ugvx,ugvy,ugvz,ugv_vx,ugv_vy,ugv_vyaw,ms,dpth,t,
0.82557,0.308207,1.15975,6.67271e+186,2.88983e-315,6.9306e-310,0.11467,0.114873,-0.168672,-0.198121,0,0,0,1.02161,0.479723,0.270977,-0.000430096,0.00464604,-6.65937e-06,5,0.899795,25.2583,
0.827445,0.305541,1.15507,6.67271e+186,2.97242e-315,6.9306e-310,0.113083,0.0773377,-0.197586,-0.140919,0,0,0,1.02164,0.4797,0.271004,0.00234603,-0.00322885,-9.52794e-06,5,0.896908,25.2819,
0.830849,0.300051,1.14937,6.67271e+186,3.13761e-315,6.9306e-310,0.110393,0.0673232,-0.112845,-0.143932,0,0,0,1.02164,0.479637,0.271032,1.46836e-06,-0.00459751,3.56534e-05,5,0.892919,25.2952,
0.831712,0.296668,1.1494,6.67271e+186,3.22025e-315,6.9306e-310,0.111599,0.177926,-0.234991,-0.28576,0,0,0,1.02162,0.479673,0.271031,0.00341267,0.00503817,-2.2972e-05,5,0.890291,25.3144,
0.833895,0.294791,1.14371,6.67271e+186,3.30289e-315,6.9306e-310,0.109766,0.0453093,-0.206338,-0.0781793,0,0,0,1.02162,0.479675,0.271002,0.00171667,0.0017485,1.32879e-05,5,0.888018,25.3281,
0.835825,0.29215,1.13995,6.67271e+186,3.38552e-315,6.93065e-310,0.112129,0.107395,-0.177016,-0.234569,0,0,0,1.02163,0.479688,0.270982,0.00355967,0.000766339,-1.19245e-05,5,0.884934,25.3463,
0.837004,0.289098,1.1395,6.67271e+186,3.46816e-315,6.9306e-310,0.111346,0.100159,-0.111747,-0.230975,0,0,0,1.02159,0.479662,0.271,-0.0034225,-0.00677887,1.36469e-05,5,0.883981,25.3697,
0.839688,0.287171,1.13479,6.67271e+186,3.5508e-315,6.9306e-310,0.108745,0.0993174,-0.162716,-0.113828,0,0,0,1.0216,0.479668,0.271008,-0.00208022,0.00276899,-1.34885e-05,5,0.880877,25.3816,
0.841422,0.284596,1.1318,6.67271e+186,3.63343e-315,6.9306e-310,0.113207,0.128093,-0.160055,-0.200047,0,0,0,1.02163,0.47971,0.271001,0.00307756,0.00203675,-9.23355e-06,5,0.879058,25.3971,
0.842979,0.281799,1.13053,6.67271e+186,3.71607e-315,6.93058e-310,0.108787,0.113287,-0.124779,-0.19959,0,0,0,1.02163,0.479686,0.270972,-0.000602244,0.00104163,4.10266e-06,5,0.87721,25.4145,
