0821_rse_uav_hover_A.csv
x,y,z,r,p,y,ori,vx,vy,vz,ms,dpth,t,
0.519669,0.72448,1.08224,0.0295055,0.0316073,-0.000708623,0.0432515,-0.00738075,0.00543228,-0.000343978,0,0,7.9927,
0.519682,0.724147,1.08235,0.0299791,0.0307659,-0.00225375,0.0430392,-0.00738075,0.00543228,-0.000343978,0,0,8.00885,
0.519531,0.723943,1.08248,0.0301823,0.0298688,-0.00211311,0.0425372,-0.0163067,0.00218108,0.000880575,0,0,8.02502,
0.519383,0.72369,1.0825,0.0270357,0.0292648,-0.000833677,0.039858,-0.0116422,-0.00482842,-0.0041919,0,0,8.0449,
0.519401,0.723388,1.08257,0.0282899,0.0304305,-0.00181357,0.0416067,-0.0116422,-0.00482842,-0.0041919,0,0,8.05966,
0.519195,0.723036,1.08268,0.0299036,0.0294247,-0.00158101,0.0419984,-0.0116422,-0.00482842,-0.0041919,0,0,8.07757,
0.519173,0.722966,1.08267,0.0294018,0.0295171,-0.000943427,0.0416818,-0.00982331,-0.00333241,-0.00874713,0,0,8.09023,
0.51922,0.722548,1.08259,0.0267584,0.0266286,-0.00145909,0.0377918,-0.00982331,-0.00333241,-0.00874713,0,0,8.11375,
0.519175,0.722311,1.08258,0.0274391,0.0262952,-0.00179997,0.0366167,-0.00438782,0.0131307,-0.0112734,0,0,8.12695,
0.519111,0.722204,1.08254,0.026687,0.025684,-0.00108773,0.0370642,-0.00438782,0.0131307,-0.0112734,0,0,8.14184,
0.519066,0.721862,1.08239,0.0251368,0.0251102,-0.000710316,0.035543,-0.00792628,0.0118608,-0.0141172,0,0,8.1615,
0.519,0.721714,1.08226,0.0249094,0.0250522,4.1541e-06,0.0353279,-0.00792628,0.0118608,-0.0141172,0,0,8.17661,
0.519017,0.721542,1.08222,0.0255866,0.0253141,-0.000399855,0.0359981,-0.0104097,0.00951955,-0.0163785,0,0,8.19356,
0.518945,0.721343,1.0822,0.0277981,0.0257672,-2.26825e-05,0.0379033,-0.0104097,0.00951955,-0.0163785,0,0,8.20907,
0.518939,0.721284,1.08208,0.0260587,0.0252486,0.000643144,0.0362836,-0.0104097,0.00951955,-0.0163785,0,0,8.22708,
0.518886,0.72095,1.08194,0.0259502,0.0248853,0.00104507,0.0359593,-0.00837662,0.00618626,-0.0173923,0,0,8.24314,
0.518896,0.720865,1.0819,0.0260162,0.0250528,0.000924213,0.0361206,0.00288851,0.0174182,-0.0197795,0,0,8.26678,
0.518891,0.72061,1.08192,0.0270236,0.0261873,0.00161675,0.0376494,0.00288851,0.0174182,-0.0197795,0,0,8.28284,
0.518898,0.72033,1.08203,0.0258495,0.0256173,0.00140718,0.0364068,-0.00459986,0.0201757,-0.0139791,0,0,8.29918,
0.519007,0.720314,1.08207,0.0265566,0.0266615,0.00110873,0.0376364,-0.00459986,0.0201757,-0.0139791,0,0,8.31212,
0.519006,0.720039,1.08227,0.0261021,0.0265834,0.00160581,0.0372749,-0.00459986,0.0201757,-0.0139791,0,0,8.32703,
0.519006,0.720039,1.08227,0.0261021,0.0265834,0.00160581,0.0372749,-0.00543021,0.0247225,-0.00516599,0,0,8.34651,
0.519018,0.719883,1.08257,0.0261075,0.0263515,0.00248586,0.0371542,-0.00543021,0.0247225,-0.00516599,0,0,8.35911,
0.519003,0.719787,1.08298,0.0257298,0.0256552,0.00234591,0.0363886,-0.00187145,0.00315591,-0.0032836,0,0,8.37757,
0.519052,0.719732,1.08346,0.0283209,0.0258058,0.00246561,0.0383698,-0.00187145,0.00315591,-0.0032836,0,0,8.39533,
0.519116,0.719574,1.08394,0.0288859,0.0260713,0.00234928,0.038959,0.00427357,0.0127112,0.00257555,0,0,8.41179,
0.519195,0.719481,1.08436,0.0249393,0.0254099,0.00277031,0.0356864,0.00427357,0.0127112,0.00257555,0,0,8.42888,
0.519183,0.719417,1.08452,0.0273799,0.0256603,0.00284428,0.0376053,0.00427357,0.0127112,0.00257555,0,0,8.44411,
0.519246,0.719314,1.08524,0.0249657,0.0246774,0.0036911,0.0352643,0.00640627,0.014393,0.0045929,0,0,8.46362,
0.519299,0.719234,1.0856,0.0268176,0.0253314,0.0027523,0.0369666,0.00640627,0.014393,0.0045929,0,0,8.48034,
0.519387,0.71911,1.08629,0.0258367,0.023247,0.00214895,0.0348031,0.00799523,0.0231347,0.00733409,0,0,8.49476,
0.519533,0.71905,1.0869,0.0261523,0.0238206,0.00294975,0.035471,-0.00689438,0.011769,0.0111048,0,0,8.51431,
0.519585,0.718997,1.08762,0.0310863,0.0242351,0.00161305,0.039434,-0.00689438,0.011769,0.0111048,0,0,8.52737,
0.519571,0.718966,1.08801,0.0312104,0.0243327,0.00203646,0.039607,-0.00689438,0.011769,0.0111048,0,0,8.54449,
0.519545,0.718977,1.0881,0.0304414,0.0241999,0.00246071,0.0389424,-0.00528867,0.024252,0.00899317,0,0,8.56212,
0.519634,0.718838,1.08899,0.0277476,0.0224231,0.0034653,0.0358126,-0.00528867,0.024252,0.00899317,0,0,8.57922,
0.519683,0.718744,1.08952,0.0276245,0.0217687,0.00307044,0.0352781,0.000812247,0.0147219,0.00230478,0,0,8.59649,
0.519738,0.71872,1.08991,0.0267656,0.0212813,0.00324547,0.0343213,0.000812247,0.0147219,0.00230478,0,0,8.61069,
0.519926,0.718735,1.09056,0.0252927,0.0227082,0.00388249,0.0341789,0.000220927,0.020021,-0.000429913,0,0,8.62909,
0.519926,0.718735,1.09056,0.0252927,0.0227082,0.00388249,0.0341789,0.000220927,0.020021,-0.000429913,0,0,8.64372,
0.519993,0.718721,1.09094,0.0264466,0.0230326,0.00327895,0.0351944,0.0012292,0.023421,-0.000201935,0,0,8.66466,
0.520006,0.718611,1.09202,0.0319596,0.0250183,0.00294756,0.0406646,0.0012292,0.023421,-0.000201935,0,0,8.68176,
0.520039,0.718602,1.0923,0.0293075,0.0236518,0.0026015,0.0377262,-0.00105572,0.0208713,-0.000386849,0,0,8.69993,
0.520132,0.718683,1.09264,0.0295307,0.024368,0.00309335,0.0383818,-0.00105572,0.0208713,-0.000386849,0,0,8.7136,
0.520193,0.718669,1.09302,0.0286755,0.0245716,0.00441366,0.0379786,0.000509501,0.00533952,-0.00126896,0,0,8.72958,
0.520267,0.718716,1.09325,0.0301048,0.0248254,0.00440232,0.0392255,0.000509501,0.00533952,-0.00126896,0,0,8.74413,
