0821_ctrl_tracking_A.csv
t,set_x,set_y,set_z,set_ry,uav_x,uav_y,uav_z,uav_ry,e_x,e_y,e_z,e_ry,
674.121,1,1,1,-nan,0.905525,0.930723,0.988481,-0.00214099,0.0944751,0.0692774,0.0115187,-nan,
674.141,1,1,1,-nan,0.905711,0.930655,0.988663,-0.00210695,0.0942886,0.0693449,0.0113369,-nan,
674.16,1,1,1,-nan,0.905711,0.930655,0.988663,-0.00210695,0.0942886,0.0693449,0.0113369,-nan,
674.18,1,1,1,-nan,0.906121,0.930381,0.988815,-0.00200075,0.0938791,0.0696188,0.0111848,-nan,
674.2,1,1,1,-nan,0.906121,0.930381,0.988815,-0.00200075,0.0938791,0.0696188,0.0111848,-nan,
674.22,1,1,1,-nan,0.906537,0.930075,0.988894,-0.00192783,0.0934625,0.0699254,0.0111064,-nan,
674.241,1,1,1,-nan,0.906918,0.929854,0.988954,-0.00193891,0.0930821,0.0701456,0.0110458,-nan,
674.26,1,1,1,-nan,0.906918,0.929854,0.988954,-0.00193891,0.0930821,0.0701456,0.0110458,-nan,
674.28,1,1,1,-nan,0.90707,0.931253,0.989816,-0.00191286,0.0929295,0.0687475,0.0101839,-nan,
674.3,1,1,1,-nan,0.90707,0.931253,0.989816,-0.00191286,0.0929295,0.0687475,0.0101839,-nan,
674.32,1,1,1,-nan,0.907287,0.9321,0.990357,-0.00190245,0.0927132,0.0679,0.00964266,-nan,
674.34,1,1,1,-nan,0.907506,0.932905,0.990892,-0.00192493,0.0924942,0.0670953,0.00910759,-nan,
674.36,1,1,1,-nan,0.907506,0.932905,0.990892,-0.00192493,0.0924942,0.0670953,0.00910759,-nan,
674.38,1,1,1,-nan,0.907967,0.933758,0.991462,-0.00192136,0.0920332,0.0662422,0.00853759,-nan,
674.401,1,1,1,-nan,0.907967,0.933758,0.991462,-0.00192136,0.0920332,0.0662422,0.00853759,-nan,
674.42,1,1,1,-nan,0.908445,0.934249,0.99176,-0.00178267,0.0915553,0.065751,0.00823975,-nan,
674.44,1,1,1,-nan,0.908875,0.934722,0.992096,-0.00169016,0.0911247,0.0652778,0.00790393,-nan,
674.461,1,1,1,-nan,0.908875,0.934722,0.992096,-0.00169016,0.0911247,0.0652778,0.00790393,-nan,
674.476,1,1,1,-nan,0.909546,0.935212,0.992416,-0.00163574,0.0904543,0.0647876,0.00758415,-nan,
674.5,1,1,1,-nan,0.909546,0.935212,0.992416,-0.00163574,0.0904543,0.0647876,0.00758415,-nan,
674.52,1,1,1,-nan,0.910139,0.935479,0.99258,-0.001556,0.0898608,0.0645209,0.00741965,-nan,
674.54,1,1,1,-nan,0.910655,0.935711,0.99277,-0.00153871,0.0893449,0.0642887,0.00722986,-nan,
674.563,1,1,1,-nan,0.910655,0.935711,0.99277,-0.00153871,0.0893449,0.0642887,0.00722986,-nan,
674.581,1,1,1,-nan,0.911454,0.935867,0.992804,-0.00153403,0.0885455,0.064133,0.00719589,-nan,
674.6,1,1,1,-nan,0.911454,0.935867,0.992804,-0.00153403,0.0885455,0.064133,0.00719589,-nan,
674.62,1,1,1,-nan,0.912162,0.935864,0.992679,-0.00158286,0.0878378,0.0641359,0.007321,-nan,
674.641,1,1,1,-nan,0.912781,0.935856,0.992623,-0.00152754,0.0872194,0.0641444,0.00737715,-nan,
674.66,1,1,1,-nan,0.912781,0.935856,0.992623,-0.00152754,0.0872194,0.0641444,0.00737715,-nan,
674.68,1,1,1,-nan,0.913333,0.937462,0.993588,-0.00152139,0.0866665,0.0625383,0.00641215,-nan,
674.701,1,1,1,-nan,0.913333,0.937462,0.993588,-0.00152139,0.0866665,0.0625383,0.00641215,-nan,
674.721,1,1,1,-nan,0.913854,0.938487,0.994359,-0.00137488,0.0861459,0.0615133,0.00564146,-nan,
674.74,1,1,1,-nan,0.914301,0.939444,0.995065,-0.00139627,0.0856987,0.0605558,0.00493503,-nan,
674.76,1,1,1,-nan,0.914301,0.939444,0.995065,-0.00139627,0.0856987,0.0605558,0.00493503,-nan,
674.78,1,1,1,-nan,0.915031,0.940532,0.995673,-0.00144694,0.0849693,0.0594684,0.00432682,-nan,
674.801,1,1,1,-nan,0.915031,0.940532,0.995673,-0.00144694,0.0849693,0.0594684,0.00432682,-nan,
674.821,1,1,1,-nan,0.915655,0.941236,0.995971,-0.00143618,0.0843452,0.0587642,0.00402921,-nan,
674.841,1,1,1,-nan,0.916168,0.941898,0.996318,-0.00139527,0.0838318,0.0581019,0.00368208,-nan,
674.858,1,1,1,-nan,0.916168,0.941898,0.996318,-0.00139527,0.0838318,0.0581019,0.00368208,-nan,
674.88,1,1,1,-nan,0.916969,0.942614,0.996607,-0.0013767,0.0830313,0.0573857,0.00339323,-nan,
674.9,1,1,1,-nan,0.916969,0.942614,0.996607,-0.0013767,0.0830313,0.0573857,0.00339323,-nan,
674.92,1,1,1,-nan,0.917688,0.943031,0.996697,-0.00135853,0.0823118,0.056969,0.00330263,-nan,
674.94,1,1,1,-nan,0.918315,0.9434,0.996845,-0.00135055,0.0816846,0.0566003,0.00315517,-nan,
674.96,1,1,1,-nan,0.918315,0.9434,0.996845,-0.00135055,0.0816846,0.0566003,0.00315517,-nan,
674.98,1,1,1,-nan,0.919222,0.94372,0.996972,-0.0012581,0.0807781,0.05628,0.00302774,-nan,
675.001,1,1,1,-nan,0.919222,0.94372,0.996972,-0.0012581,0.0807781,0.05628,0.00302774,-nan,
675.021,1,1,1,-nan,0.91999,0.943831,0.996889,-0.00114311,0.0800104,0.0561687,0.00311142,-nan,
675.04,1,1,1,-nan,0.920656,0.943911,0.996815,-0.00109815,0.079344,0.0560886,0.00318474,-nan,
675.06,1,1,1,-nan,0.920656,0.943911,0.996815,-0.00109815,0.079344,0.0560886,0.00318474,-nan,
675.08,1,1,1,-nan,0.921213,0.946123,0.997708,-0.00109204,0.0787874,0.0538774,0.00229204,-nan,
675.1,1,1,1,-nan,0.921213,0.946123,0.997708,-0.00109204,0.0787874,0.0538774,0.00229204,-nan,
675.12,1,1,1,-nan,0.921737,0.947578,0.998101,-0.0011796,0.0782625,0.0524217,0.00189853,-nan,
675.14,1,1,1,-nan,0.922153,0.948886,0.998593,-0.00120776,0.0778474,0.0511139,0.00140709,-nan,
675.16,1,1,1,-nan,0.922153,0.948886,0.998593,-0.00120776,0.0778474,0.0511139,0.00140709,-nan,
675.18,1,1,1,-nan,0.922779,0.950377,0.998908,-0.001129,0.0772212,0.049623,0.00109243,-nan,
675.2,1,1,1,-nan,0.922779,0.950377,0.998908,-0.001129,0.0772212,0.049623,0.00109243,-nan,
675.22,1,1,1,-nan,0.923337,0.951306,0.999089,-0.00112013,0.0766634,0.0486936,0.000911415,-nan,
675.24,1,1,1,-nan,0.923814,0.95213,0.999212,-0.00109859,0.0761861,0.0478698,0.000787616,-nan,
675.26,1,1,1,-nan,0.923814,0.95213,0.999212,-0.00109859,0.0761861,0.0478698,0.000787616,-nan,
675.281,1,1,1,-nan,0.924543,0.952994,0.999157,-0.00112063,0.0754566,0.0470064,0.00084281,-nan,
675.3,1,1,1,-nan,0.924543,0.952994,0.999157,-0.00112063,0.0754566,0.0470064,0.00084281,-nan,
675.32,1,1,1,-nan,0.92516,0.953494,0.998931,-0.000991875,0.0748405,0.0465059,0.00106949,-nan,
675.34,1,1,1,-nan,0.925678,0.95394,0.998865,-0.0009729,0.0743217,0.0460595,0.00113547,-nan,
675.361,1,1,1,-nan,0.925678,0.95394,0.998865,-0.0009729,0.0743217,0.0460595,0.00113547,-nan,
675.38,1,1,1,-nan,0.926497,0.954346,0.998526,-0.000691706,0.0735033,0.0456536,0.00147378,-nan,
675.4,1,1,1,-nan,0.926497,0.954346,0.998526,-0.000691706,0.0735033,0.0456536,0.00147378,-nan,
675.42,1,1,1,-nan,0.927179,0.954509,0.998155,-0.000701878,0.0728211,0.045491,0.00184494,-nan,
675.44,1,1,1,-nan,0.927753,0.95463,0.997896,-0.000620857,0.0722471,0.04537,0.0021044,-nan,
675.46,1,1,1,-nan,0.927753,0.95463,0.997896,-0.000620857,0.0722471,0.04537,0.0021044,-nan,
675.481,1,1,1,-nan,0.928887,0.956886,0.999053,-0.000565984,0.0711126,0.0431144,0.000947177,-nan,
675.501,1,1,1,-nan,0.928887,0.956886,0.999053,-0.000565984,0.0711126,0.0431144,0.000947177,-nan,
675.52,1,1,1,-nan,0.929799,0.958315,0.999625,-0.000534993,0.0702007,0.0416845,0.000375271,-nan,
675.54,1,1,1,-nan,0.930598,0.959643,1.00019,-0.000556775,0.0694023,0.0403572,-0.000191212,-nan,
675.56,1,1,1,-nan,0.930598,0.959643,1.00019,-0.000556775,0.0694023,0.0403572,-0.000191212,-nan,
675.58,1,1,1,-nan,0.93175,0.961158,1.00049,-0.000539247,0.0682504,0.0388418,-0.000490904,-nan,
675.6,1,1,1,-nan,0.93175,0.961158,1.00049,-0.000539247,0.0682504,0.0388418,-0.000490904,-nan,
675.62,1,1,1,-nan,0.932693,0.962122,1.0004,-0.000597356,0.0673069,0.0378776,-0.000403643,-nan,
675.64,1,1,1,-nan,0.933523,0.962956,1.00053,-0.000599177,0.0664771,0.0370435,-0.000530005,-nan,
675.661,1,1,1,-nan,0.933523,0.962956,1.00053,-0.000599177,0.0664771,0.0370435,-0.000530005,-nan,
675.68,1,1,1,-nan,0.93467,0.9638,1.00042,-0.000523551,0.0653301,0.0361996,-0.000418067,-nan,
675.7,1,1,1,-nan,0.93467,0.9638,1.00042,-0.000523551,0.0653301,0.0361996,-0.000418067,-nan,
675.72,1,1,1,-nan,0.935562,0.964246,1.00014,-0.000394039,0.064438,0.0357538,-0.000136733,-nan,
675.741,1,1,1,-nan,0.936329,0.964621,0.999886,-0.000426047,0.0636711,0.0353792,0.000113845,-nan,
675.76,1,1,1,-nan,0.936329,0.964621,0.999886,-0.000426047,0.0636711,0.0353792,0.000113845,-nan,
675.78,1,1,1,-nan,0.937419,0.964927,0.999273,-0.000481744,0.0625811,0.0350732,0.000727057,-nan,
675.801,1,1,1,-nan,0.937419,0.964927,0.999273,-0.000481744,0.0625811,0.0350732,0.000727057,-nan,
675.82,1,1,1,-nan,0.93827,0.965021,0.998604,-0.000495085,0.0617297,0.0349787,0.00139618,-nan,
675.84,1,1,1,-nan,0.939005,0.965082,0.998225,-0.000469651,0.0609954,0.0349181,0.00177467,-nan,
675.861,1,1,1,-nan,0.939005,0.965082,0.998225,-0.000469651,0.0609954,0.0349181,0.00177467,-nan,
675.881,1,1,1,-nan,0.941123,0.966961,0.999125,-0.000504613,0.0588772,0.0330392,0.000874996,-nan,
675.901,1,1,1,-nan,0.941123,0.966961,0.999125,-0.000504613,0.0588772,0.0330392,0.000874996,-nan,
675.92,1,1,1,-nan,0.942669,0.968125,0.999491,-0.000543924,0.0573308,0.0318749,0.000508666,-nan,
675.94,1,1,1,-nan,0.944032,0.969193,0.999855,-0.000508676,0.0559683,0.0308067,0.000144601,-nan,
675.961,1,1,1,-nan,0.944032,0.969193,0.999855,-0.000508676,0.0559683,0.0308067,0.000144601,-nan,
675.98,1,1,1,-nan,0.945811,0.970341,0.999852,-0.000502211,0.0541891,0.029659,0.000148058,-nan,
676,1,1,1,-nan,0.945811,0.970341,0.999852,-0.000502211,0.0541891,0.029659,0.000148058,-nan,
676.02,1,1,1,-nan,0.947073,0.970999,0.9996,-0.000564446,0.0529267,0.0290005,0.000400007,-nan,
676.041,1,1,1,-nan,0.948161,0.971613,0.999524,-0.000525689,0.0518394,0.0283873,0.000475585,-nan,
676.06,1,1,1,-nan,0.948161,0.971613,0.999524,-0.000525689,0.0518394,0.0283873,0.000475585,-nan,
676.08,1,1,1,-nan,0.949563,0.972163,0.999233,-0.000683874,0.050437,0.0278366,0.000767171,-nan,
676.1,1,1,1,-nan,0.949563,0.972163,0.999233,-0.000683874,0.050437,0.0278366,0.000767171,-nan,
676.12,1,1,1,-nan,0.950573,0.97243,0.998869,-0.000578689,0.0494269,0.0275697,0.00113142,-nan,
676.14,1,1,1,-nan,0.951456,0.972649,0.998622,-0.00050625,0.0485442,0.027351,0.00137752,-nan,
676.16,1,1,1,-nan,0.951456,0.972649,0.998622,-0.00050625,0.0485442,0.027351,0.00137752,-nan,
676.179,1,1,1,-nan,0.952588,0.972737,0.997977,-0.000461395,0.0474122,0.0272632,0.00202346,-nan,
676.201,1,1,1,-nan,0.952588,0.972737,0.997977,-0.000461395,0.0474122,0.0272632,0.00202346,-nan,
676.22,1,1,1,-nan,0.953394,0.972659,0.997304,-0.000402552,0.0466064,0.0273411,0.00269639,-nan,
676.24,1,1,1,-nan,0.954375,0.973126,0.997036,-0.000453382,0.0456246,0.0268736,0.0029636,-nan,
676.26,1,1,1,-nan,0.954375,0.973126,0.997036,-0.000453382,0.0456246,0.0268736,0.0029636,-nan,
676.28,1,1,1,-nan,0.955041,0.974838,0.998246,-0.000431932,0.0449587,0.0251624,0.00175446,-nan,
676.301,1,1,1,-nan,0.955041,0.974838,0.998246,-0.000431932,0.0449587,0.0251624,0.00175446,-nan,
676.321,1,1,1,-nan,0.955708,0.976215,0.998995,-0.00035922,0.0442918,0.0237846,0.00100482,-nan,
676.34,1,1,1,-nan,0.956268,0.977488,0.999921,-0.000414871,0.0437315,0.0225125,7.89762e-05,-nan,
